Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Deliverable Volume,%Deliverble,Moving_Avg:10,Moving_Avg:20,Moving_Avg:50,Moving_Avg:200,EMA:10,EMA:20,EMA:50,EMA:200,RSI:9,RSI:14,RSI:21,RSI:30
2006-09-15,ASIANPAINT,EQ,665.6,653.0,669.0,653.0,664.5,666.35,665.63,12528,833902870000.0,10310.0,0.823,653.4599975585937,641.3600036621094,618.036005859375,610.8882525634766,654.6597765606118,645.4207534504383,626.2095784165415,590.0325785925977,79.05235115825606,72.92766854186584,67.66693971037532,63.14376299915679
2006-09-18,ASIANPAINT,EQ,666.35,667.0,669.9,660.05,662.0,664.45,666.26,32070,2136692620000.0,27443.0,0.8556999999999999,655.6099975585937,642.9600036621093,619.6430065917968,611.5097525024414,656.4398194054153,647.2330638082091,627.7092032710706,590.7730505688608,74.56928133690384,70.6105921558444,66.42095580507532,62.42649809679617
2006-09-19,ASIANPAINT,EQ,664.45,666.0,666.0,660.1,661.0,661.2,662.41,6281,416060230000.0,5148.0,0.8196,657.9599975585937,644.870004272461,621.3670068359374,612.0645025634766,657.305309005709,648.5632493700017,629.0225683273828,591.4738163563053,67.23211844757381,66.70633923805165,64.29459105053277,61.196409339905614
2006-09-20,ASIANPAINT,EQ,661.2,662.0,669.6,660.25,667.0,666.8,665.29,4541,302106320000.0,3552.0,0.7822,660.2099975585937,647.2275024414063,623.2650061035156,612.6900024414062,659.0316142397561,650.3000816007604,630.5040357574059,592.2233304999537,72.480892147125,69.80446002904122,66.24940806326826,62.51306859655894
2006-09-21,ASIANPAINT,EQ,666.8,665.0,668.4,664.0,666.95,665.4,666.71,36906,2460558500000.0,35709.0,0.9676,661.4150024414063,649.7150024414062,625.1720068359375,613.3292526245117,660.1895069987208,651.7381713925035,631.8725059008042,592.9514568075567,69.3564023903845,68.0984206132503,65.31081563445403,61.96927797071508
2006-09-22,ASIANPAINT,EQ,665.4,662.0,669.0,660.05,664.0,664.45,663.31,16612,1101882860000.0,13803.0,0.8309000000000001,662.4050048828125,651.5525024414062,626.8620068359374,613.9542526245117,660.9641443093227,652.948822898649,633.1500551677151,593.6628852194918,67.14664337115221,66.90346521671029,64.65810628334393,61.593155637667614
2006-09-25,ASIANPAINT,EQ,664.45,660.15,666.0,660.15,661.0,661.2,662.3,5502,364399475000.0,4440.0,0.807,663.1600036621094,652.9675018310547,628.6370068359375,614.5757525634766,661.0070293816333,653.7346504518283,634.2500534829825,594.3348964332982,59.81238544896734,62.84093897189236,62.41740526103967,60.29796769687098
2006-09-26,ASIANPAINT,EQ,661.2,642.55,666.7,642.55,665.05,665.25,664.84,6601,438858660000.0,6067.0,0.9191,664.0200012207031,654.5250030517578,630.5380065917968,615.2010025024414,661.7784785849727,654.8313504087971,635.4657376601205,595.04051935436,65.14904427660122,65.64085467492964,64.04763225894216,61.34579730682631
2006-09-27,ASIANPAINT,EQ,665.25,686.0,686.0,665.0,668.0,667.0,666.94,27786,1853168170000.0,24460.0,0.8803000000000001,664.7700012207031,656.2125030517578,632.3780065917969,615.8380026245118,662.7278461149776,655.9902694174831,636.7023753989392,595.7565340871524,67.26234652648628,66.80477916176902,64.74153461109272,61.79649848087561
2006-09-28,ASIANPAINT,EQ,667.0,670.0,675.0,665.15,665.35,666.75,668.85,7281,486988075000.0,5925.0,0.8138,664.8850036621094,657.7550018310546,634.1480065917968,616.4210025024414,663.4591468213454,657.0150056634371,637.8807136185886,596.4629367330514,66.61317192576463,66.45842600732932,64.55464308699504,61.69019845899558
2006-09-29,ASIANPAINT,EQ,666.75,665.1,685.0,665.1,679.0,676.1,677.09,14710,995998965000.0,12678.0,0.8619,665.8600036621094,659.6600006103515,636.0050061035156,617.0415023803711,665.7574793239984,658.8326218465324,639.3795082055435,597.2553450798463,76.25539927328504,72.25257272471774,68.16366448037411,64.08071056783577
2006-10-03,ASIANPAINT,EQ,676.1,680.05,687.0,670.0,674.0,673.35,675.77,8655,584874740000.0,6284.0,0.7261,666.75,661.1799987792969,637.7980053710937,617.6960021972657,667.1379331898054,660.215226964571,640.7116833969316,598.0125055823945,69.60402620356292,68.50430327390436,66.08564900219191,62.88676163761254
2006-10-04,ASIANPAINT,EQ,673.35,675.1,684.9,670.0,682.05,674.7,675.0,474660,32039374050000.0,470594.0,0.9914,668.1,663.0299987792969,639.8420056152344,618.3365023803711,668.5128566474827,661.5947303209957,642.0445590365433,598.7755653498039,71.0010026032186,69.34506969723016,66.61034759629263,63.23464472150026
2006-10-05,ASIANPAINT,EQ,674.7,690.0,735.0,679.0,685.0,680.95,685.44,9953,682214580000.0,3480.0,0.3496,669.5150024414063,664.8625,641.8630053710938,618.9615023803711,670.7741576583097,663.4380905006182,643.5702630824449,599.5932215374379,76.60172283649597,72.94570775787614,68.94579740861013,64.81418185068132
2006-10-06,ASIANPAINT,EQ,680.95,686.0,686.5,673.0,675.0,675.1,680.36,14654,996999600000.0,13001.0,0.8872,670.4849975585937,665.95,643.7010046386719,619.5300021362305,671.5606700087875,664.5487462230294,644.8067223963074,600.3445325229951,63.65587548531455,65.22342044246825,64.51112902009315,62.22559950083922
2006-10-09,ASIANPAINT,EQ,675.1,675.0,699.95,671.0,672.0,673.2,677.28,11110,752461055000.0,8518.0,0.7667,671.3599975585937,666.8825012207031,645.3750048828125,620.1110021972656,671.85873222665,665.3726763167439,645.9201847418259,601.069462669105,59.95377946833193,62.894626386439,63.126476361342704,61.4016850236092
2006-10-10,ASIANPAINT,EQ,673.2,677.35,690.0,672.6,675.05,676.2,679.52,8354,567669675000.0,6420.0,0.7685,672.8599975585937,668.0100006103515,647.1960046386719,620.6917523193359,672.6480558594465,666.4038511634379,647.1076289561477,601.8170303261988,63.7035279995383,65.0184906876479,64.39354533909358,62.21880903016546
2006-10-11,ASIANPAINT,EQ,676.2,680.0,685.9,668.0,675.0,674.0,676.39,8686,587514545000.0,6647.0,0.7653,673.7349975585937,668.8774993896484,648.4710046386718,621.285252380371,672.8938638850016,667.1272939097771,648.162231742181,602.5352688304158,59.135339054207456,62.20649774374181,62.73365520083758,61.23536638329914
2006-10-12,ASIANPAINT,EQ,674.0,674.0,674.0,659.0,667.5,664.7,665.1,8917,593071520000.0,6473.0,0.7259000000000001,673.5049987792969,669.1375,649.6680053710937,621.8352523803711,671.4040726708251,666.8961242238014,648.8107721525673,603.1538234908796,44.09701145378072,51.973531501045386,56.29289435150881,57.276384755847374
2006-10-13,ASIANPAINT,EQ,664.7,688.0,689.0,658.0,665.0,664.25,665.87,10466,696901020000.0,6445.0,0.6158,673.2549987792969,669.0700012207031,650.7700048828125,622.3377523803711,670.1033321852206,666.6441123929633,649.4162320681529,603.7617456451993,43.49488859956596,51.53179058936525,56.00077399244719,57.09162018124624
2006-10-16,ASIANPAINT,EQ,664.25,689.95,689.95,655.0,655.0,662.1,662.25,20731,1372914430000.0,15370.0,0.7414000000000001,671.8549987792969,668.8575012207032,651.66400390625,622.8302523803711,668.6481764398964,666.2113374589608,649.9136337747327,604.3422255451072,40.52098065706822,49.37267528207403,54.57991972686474,56.19566095521277
2006-10-17,ASIANPAINT,EQ,662.1,660.0,660.0,654.55,659.0,658.35,655.31,34937,2289449395000.0,32720.0,0.9365,670.3549987792969,668.5524993896485,652.4830029296875,623.2597521972656,666.775776284631,665.4626363281966,650.2444707085054,604.8796160927773,35.72768153909691,45.770546306386194,52.15643343752894,54.64825830528363
2006-10-18,ASIANPAINT,EQ,658.35,661.0,665.0,653.05,655.0,655.2,659.75,81730,5392131780000.0,78721.0,0.9632,668.4049987792969,668.2524993896484,653.1730029296875,623.6420022583007,664.6710919068855,664.4852435547523,650.438805669232,605.3803165516256,32.13543952679108,42.93679861645582,50.19083137097154,53.37121640295626
2006-10-19,ASIANPAINT,EQ,655.2,655.1,659.95,565.3,649.0,649.85,646.85,20095,1299851755000.0,6895.0,0.3431,665.2949951171875,667.4049987792969,653.5550024414063,623.9415020751953,661.976343484895,663.0914085101033,650.4157142934165,605.8228007211212,26.95662814939552,38.56911935028602,47.029986939655394,51.266297898179154
2006-10-20,ASIANPAINT,EQ,649.85,668.9,668.9,650.2,666.55,657.85,654.61,10006,655004205000.0,8309.0,0.8304,663.5699951171875,667.0274963378906,654.1280017089844,624.2590020751953,661.2260947759936,662.5922244220875,650.7072539519468,606.3404840531094,42.53536542007373,47.21568912704931,51.79629075169424,54.06847475125142
2006-10-21,ASIANPAINT,EQ,657.85,663.85,665.95,655.2,655.3,662.4,663.86,3519,233611460000.0,2750.0,0.7815000000000001,662.4899963378906,666.9249969482422,654.6500024414063,624.6187521362305,661.4395365283698,662.5739196594184,651.165793970069,606.8982904248602,49.43575428862189,51.40514973437198,54.2544814219386,55.57153628422907
2006-10-23,ASIANPAINT,EQ,662.4,660.1,667.8,656.0,665.0,661.85,661.56,10127,669966660000.0,9197.0,0.9082,661.0549926757812,666.9574951171875,654.8750024414062,624.9780020141602,661.5141618115638,662.5049726048012,651.5847814844168,607.4450733617864,48.6413955956896,50.87941672140894,53.90554760944324,55.34504417574842
2006-10-26,ASIANPAINT,EQ,661.85,666.9,668.0,660.0,668.0,665.35,663.33,4091,271368920000.00003,3243.0,0.7927,660.189990234375,666.9624938964844,655.1830017089844,625.3517520141602,662.2115824978135,662.7759252696713,652.1245930178097,608.0212415431212,53.93953223614529,54.09645570724477,55.80461535066726,56.5117533877285
2006-10-27,ASIANPAINT,EQ,665.35,665.0,674.8,663.0,671.5,672.65,669.54,14262,954892270000.0,10377.0,0.7276,660.9849914550781,667.2449951171875,655.6380017089843,625.7742520141602,664.1094810280406,663.7163156643752,652.9295118960943,608.6643140094988,62.91602131227916,59.983228337303096,59.46223558256504,58.83250358835736
2006-10-30,ASIANPAINT,EQ,672.65,670.0,800.0,664.0,665.0,667.25,676.1,17723,1198252360000.0,10409.0,0.5872999999999999,661.2849914550782,667.2699951171875,655.9850012207031,626.2135018920899,664.6804844774878,664.0528570296729,653.4910996648748,609.2472561586579,54.13615243986359,54.42328417600929,55.87081741211423,56.524244877599806
2006-10-31,ASIANPAINT,EQ,667.25,670.0,680.0,664.0,673.0,668.75,670.81,21467,1440035860000.0,18095.0,0.8429000000000001,661.9499938964843,666.9024963378906,656.4770007324219,626.629501953125,665.4203963906718,664.5002039792278,654.0894879133111,609.8393232615568,56.052646866090456,55.65294571772561,56.63474376861167,57.00893497831515
2006-11-01,ASIANPAINT,EQ,668.75,677.1,697.0,672.55,695.0,694.4,688.39,32813,2258819875000.0,20316.0,0.6191,665.5549987792969,667.9549987792968,657.7160009765626,627.1675021362305,670.6894196676519,667.3478059254024,655.6702932662818,610.6807232730246,75.63719137199305,70.3730461042166,66.91750387836447,64.09073028184649
2006-11-02,ASIANPAINT,EQ,694.4,696.0,696.0,685.0,692.4,691.7,690.31,15579,1075432850000.0,13038.0,0.8369,669.2049987792968,668.8049987792969,659.0900012207031,627.6960021972657,674.5095274020845,669.66706366651,657.0832234208209,611.4868853519699,71.84568401550436,67.82108893549429,65.20851459811597,62.96134949531074
2006-11-03,ASIANPAINT,EQ,691.7,690.0,696.9,682.1,690.0,692.15,691.21,11377,786394060000.0,6648.0,0.5843,673.4350036621094,669.3649993896485,660.5400012207032,628.280252380371,677.7168904951714,671.8082980234198,658.4583920872226,612.2895036510953,72.10784596233742,68.02918505805646,65.36331915469314,63.07354220781882
2006-11-06,ASIANPAINT,EQ,692.15,693.0,701.8,686.1,700.0,699.9,698.92,78695,5500130980000.0,76062.0,0.9665,677.6400085449219,670.6050018310547,662.2250012207031,628.8467526245117,681.7501875713333,674.4837005368142,660.0835541392555,613.1612501263487,76.37074155288258,71.45303469034322,67.94263924098941,64.96423828030257
2006-11-07,ASIANPAINT,EQ,699.9,707.9,734.0,700.0,700.0,700.3,710.09,13592,965152720000.0,7822.0,0.5755,681.4300048828125,671.9600006103516,663.6770007324219,629.3882525634766,685.1228785207215,676.9423945612099,661.6606691844992,614.0283022424345,76.57857099812999,71.62194138662154,68.07148068279525,65.05974894701444
2006-11-08,ASIANPAINT,EQ,700.3,709.0,713.65,691.0,702.0,701.65,701.46,15037,1054791435000.0,7480.0,0.4974,685.410009765625,673.2325012207032,665.0520007324219,629.942502746582,688.1278141376926,679.2955021662435,663.2288791935017,614.9001601744906,77.33554355840751,72.21944137166474,68.51989411743023,65.38920723485822
2006-11-09,ASIANPAINT,EQ,701.65,710.0,710.0,695.5,695.5,696.55,702.92,4711,331147695000.0,2671.0,0.5670000000000001,688.5300109863281,674.3600006103516,666.3010009765625,630.4265026855469,689.6591184386518,680.938786511646,664.5355893346573,615.7125962701969,67.99591058496755,66.52135856567418,64.90421577211578,63.06531498678333
2006-11-10,ASIANPAINT,EQ,696.55,700.0,705.0,685.85,700.0,700.65,699.96,13166,921571570000.0,12253.0,0.9307,691.3300109863281,676.1575012207031,667.6490014648438,630.938752746582,691.6574649796355,682.8160472642571,665.9518416907124,616.5577448089418,71.14731320971967,68.66200509777005,66.40081523597408,64.12562285156288
2006-11-13,ASIANPAINT,EQ,700.65,705.0,708.0,691.8,702.6,700.4,701.05,3501,245437825000.0,2476.0,0.7072,694.6450134277344,677.9650024414062,668.9390014648437,631.4557528686523,693.2470212404404,684.4907117547148,667.3027508171183,617.3919963473013,70.66996195317287,68.37491981983261,66.22002227049539,64.0097133614812
2006-11-14,ASIANPAINT,EQ,700.4,691.45,718.85,691.45,712.1,711.85,707.04,22374,1581941565000.0,18718.0,0.8366,698.9550109863281,680.4525024414063,670.4160009765625,631.9855026245117,696.6293765759852,687.096355929117,669.0497008080524,618.3318767377356,78.20457632889426,73.78178840066708,70.13097119024003,66.84876922593065
2006-11-15,ASIANPAINT,EQ,711.85,710.0,719.35,701.0,718.9,716.85,712.61,14603,1040619895000.0,8268.0,0.5662,701.2000061035156,683.3775024414062,671.8940002441407,632.5790023803711,700.3058491232493,689.9300339916713,670.9242213875773,619.312156328265,80.64697299409646,75.73290416051185,71.63666198145943,67.98946844746848
2006-11-16,ASIANPAINT,EQ,716.85,715.0,721.0,705.0,708.0,714.95,715.29,25661,1835493545000.0,22218.0,0.8658,703.5250061035156,686.3650024414062,673.4390002441406,633.0820025634765,702.9684242293915,692.3128890598008,672.6507229883402,620.2637767847702,76.96021279010276,73.49471898168808,70.22423426996646,67.08211453763869
2006-11-17,ASIANPAINT,EQ,714.95,717.0,721.0,697.05,700.15,703.75,713.58,21086,1504661615000.0,16168.0,0.7668,704.6850036621094,689.0600036621094,674.6280004882813,633.4987524414063,703.1105289149567,693.4021377207722,673.8703024789936,621.0944854734789,59.05627189863512,61.88425623753013,62.58634992979084,62.0336541143898
2006-11-20,ASIANPAINT,EQ,703.75,670.0,701.0,670.0,688.75,681.6,685.55,12109,830130660000.0,8058.0,0.6655,702.8549987792969,690.2475036621094,675.1930004882812,633.6562524414062,699.1995192187713,692.2781222793594,674.17342691456,621.6965301512149,38.91436576053565,46.30459843506609,51.055233779062846,53.75681172336317
2006-11-21,ASIANPAINT,EQ,681.6,681.05,696.7,680.3,685.0,686.75,689.28,20091,1384832115000.0,17820.0,0.887,701.5,691.4650024414062,675.8370007324219,633.7570025634766,696.9359702699038,691.7516344432299,674.666625859087,622.3438283586656,43.91757774785786,49.4886940309094,53.161991162323055,55.1946996898344
2006-11-22,ASIANPAINT,EQ,686.75,694.0,707.75,690.05,701.1,703.85,698.72,23586,1648003400000.0,21335.0,0.9046,701.7199951171875,693.5650024414062,676.8409997558593,633.7322525024414,698.1930621455463,692.903857409202,675.8110709464145,623.154834798738,57.05618116774317,58.32541552464591,59.27365188036802,59.51829947825062
2006-11-23,ASIANPAINT,EQ,703.85,713.0,713.0,685.0,692.4,690.3,695.08,4305,299233315000.0,2366.0,0.5496,701.0949951171875,694.8125030517579,677.5139990234375,633.7060025024414,696.7579577178049,692.6558698267036,676.3792637639264,623.822945773805,47.19902936906014,50.749085444771936,53.468765996720926,55.1554409949285
2006-11-24,ASIANPAINT,EQ,690.3,695.0,704.0,695.0,704.0,701.75,699.82,6656,465797295000.0,5772.0,0.8672,701.2049926757812,696.2675018310547,678.3589990234375,633.8030026245117,697.6656017691131,693.5219774622557,677.3741945967136,624.598339348195,54.64753586582125,55.95556125755469,57.18879084102642,57.8559590758521
2006-11-27,ASIANPAINT,EQ,701.75,709.0,709.0,700.0,702.0,702.5,701.37,6919,485274865000.00006,6378.0,0.9218,701.414990234375,698.0300018310547,679.0969995117188,633.9267526245117,698.5445832656379,694.3770272277552,678.3595202988032,625.3734802502031,55.11413585198795,56.281573623926086,57.42290190628372,58.02722995786152
2006-11-28,ASIANPAINT,EQ,702.5,702.5,707.5,690.5,702.0,701.0,701.01,42766,2997923305000.0,41848.0,0.9785,700.3299926757812,699.6425018310547,679.79,634.0555026245117,698.9910226718856,695.0077865393976,679.2473822478697,626.1259829342806,53.86718136432419,55.39838237623991,56.77095839444086,57.54339627124223
2006-11-29,ASIANPAINT,EQ,701.0,705.0,707.0,700.5,702.0,702.65,701.98,4799,336878880000.0,3815.0,0.795,698.9099975585938,700.0550018310547,680.5540002441406,634.2167526245117,699.6562957159177,695.7356187179371,680.1651329210538,626.8874161828358,55.12366437605606,56.212380961937285,57.33049797901387,57.94244929732475
2006-11-30,ASIANPAINT,EQ,702.65,714.0,724.8,704.0,715.25,713.05,712.0,167916,11955672780000.0,164644.0,0.9805,698.7199951171875,701.1225006103516,681.5909997558593,634.4087524414062,702.0915124571998,697.3846062488925,681.4547350728935,627.7447552038321,62.38759513293546,61.03886390514771,60.69723398470066,60.37108427108387
2006-12-01,ASIANPAINT,EQ,713.05,765.0,765.0,715.0,715.0,715.1,716.62,8109,581109770000.0,7031.0,0.8671,699.8549926757812,702.2699981689453,682.5569995117188,634.6135021972656,704.4566875715157,699.071784280992,682.7741562694836,628.6139613767884,63.69088772455108,61.92964405453265,61.32875585860759,60.83228420277602
2006-12-04,ASIANPAINT,EQ,715.1,715.0,728.0,713.5,715.0,715.45,718.99,75205,5407141370000.0,68424.0,0.9098,703.2399963378906,703.0474975585937,683.5579992675781,634.8632522583008,706.4554738688821,700.6316155120434,684.0555623846816,629.4780016835571,63.93096995560712,62.08903024962089,61.43984090634386,60.912636608802494
2006-12-05,ASIANPAINT,EQ,715.45,674.3,727.9,674.3,725.5,724.7,722.59,11403,823970975000.0,8885.0,0.7792,707.0349975585938,704.2674987792968,684.7629992675782,635.1735021972656,709.7726626576365,702.9238437687089,685.6494623777149,630.425484375333,69.8564045897078,66.12506726412641,64.28639050800533,62.98831925621768
2006-12-06,ASIANPAINT,EQ,724.7,728.0,739.0,710.0,710.0,719.35,725.24,114622,8312825434999.999,109050.0,0.9514,708.5849975585937,705.1524963378906,685.9259985351563,635.4367520141601,711.5139922809639,704.4882372751117,686.9710511309786,631.3103051833987,63.110293445477694,62.01288914757294,61.527992045216735,61.04860134698537
2006-12-07,ASIANPAINT,EQ,719.35,721.0,722.0,694.0,698.7,699.1,700.29,21967,1538320850000.0,18727.0,0.8525,709.4649963378906,705.279995727539,686.602998046875,635.6352517700195,709.2568983364137,703.9750694951904,687.4466952272516,631.9848292670061,44.72056429537968,49.4722329966502,52.5643090004537,54.47953730800859
2006-12-08,ASIANPAINT,EQ,699.1,702.0,705.0,700.0,700.5,702.0,700.89,12895,903799860000.0,10531.0,0.8167,709.4899963378906,705.3474945068359,687.302998046875,635.8330017089844,707.9374622752475,703.7869676385056,688.017413061477,632.6814976325086,47.19937490522207,51.00047275708674,53.581198122326256,55.193812638911886
2006-12-11,ASIANPAINT,EQ,702.0,715.0,715.0,700.0,702.0,702.55,702.61,19630,1379222015000.0,19339.0,0.9852,709.4949951171875,705.4549926757812,688.0189978027344,636.0225015258789,706.9579214602877,703.6691600341688,688.587317952908,633.3767064898266,47.69974057748311,51.30129839816932,53.77850989930463,55.33132341150359
2006-12-12,ASIANPAINT,EQ,702.55,702.65,710.9,700.05,707.0,704.85,705.92,12459,879510380000.0001,10646.0,0.8545,709.8799926757813,705.1049926757812,688.5939978027344,636.2220013427734,706.5746585740421,703.7816186581468,689.2250692326347,634.087883296753,49.93194599661261,52.61154392160909,54.62541266136146,55.91661117124094
2006-12-13,ASIANPAINT,EQ,704.85,681.0,715.0,681.0,712.0,713.8,709.5,35415,2512709520000.0,34521.0,0.9748,710.9949890136719,704.9524932861328,689.402998046875,636.4432513427735,707.8883547956651,704.7357490519394,690.1887915291185,634.881038565372,57.81415102994568,57.41322027140402,57.78576786090242,58.12532359195159
2006-12-14,ASIANPAINT,EQ,713.8,718.0,729.0,717.0,717.0,720.1,722.47,12625,912116185000.0,10220.0,0.8095,711.6999877929687,705.2099914550781,690.3109973144532,636.631501159668,710.1086494848055,706.1990087218439,691.3617791391898,635.7289881874673,62.49040407572111,60.45100204562624,59.852513131332685,59.59930620643555
2006-12-15,ASIANPAINT,EQ,720.1,718.1,724.0,715.0,717.0,721.35,720.04,7154,515119045000.0,6347.0,0.8872,712.3249877929687,706.089990234375,691.1189965820313,636.861501159668,712.1525269577386,707.6419579469957,692.5377868429839,636.5809383108352,63.39609793419993,61.04475084652606,60.25787116949622,59.889105157915424
2006-12-18,ASIANPAINT,EQ,721.35,717.0,719.85,715.0,715.0,715.3,715.86,4202,300803260000.0,2731.0,0.6498999999999999,712.3099853515625,707.7749908447265,691.9229968261719,637.0390011596679,712.7247925641441,708.3712941228026,693.4304221743558,637.3642124350356,56.029712498985965,56.61453984018274,57.31686047942864,57.81276054190397
2006-12-19,ASIANPAINT,EQ,715.3,715.0,733.0,705.0,730.0,726.1,716.09,93241,6676861955000.0,89973.0,0.965,712.4499816894531,709.7424896240234,692.98099609375,637.3072509765625,715.1566440226519,710.0597399764345,694.7115811316728,638.2471553519599,64.3489810997125,61.92647347625076,60.89436526422716,60.35123775427948
2006-12-20,ASIANPAINT,EQ,726.1,737.0,762.7,715.05,716.0,717.35,721.36,4648,335289085000.0,2794.0,0.6011,712.2499816894531,710.4174896240235,693.8039953613281,637.5855007934571,715.5554315796129,710.7540481297206,695.5993613063499,639.0342480906065,54.88420155894792,55.94958970618884,56.84148851262695,57.45376919729311
2006-12-21,ASIANPAINT,EQ,717.35,728.0,728.0,715.0,721.9,715.9,717.81,4321,310167850000.0,3271.0,0.757,713.9299865722656,711.6974914550781,694.6419958496094,637.9062509155274,715.61808482224,711.2441411091817,696.3954657419465,639.7990816858648,53.41944304726412,55.00224317144524,56.19078076298802,56.98478303330597
2006-12-22,ASIANPAINT,EQ,715.9,716.45,719.85,715.0,715.0,717.3,717.94,1200,86152800000.0,794.0,0.6617000000000001,715.4599853515625,712.4749908447266,695.6939953613281,638.2545007324219,715.9238853623725,711.8208884123995,697.215250920418,640.5702349804629,54.73172878670343,55.780765664233954,56.69338640413744,57.33265837416692
2006-12-26,ASIANPAINT,EQ,717.3,717.0,724.2,715.0,715.0,716.8,715.73,31678,2267295605000.0,28349.0,0.8948999999999999,716.8849853515625,713.189990234375,696.7449951171875,638.5442507934571,716.08317671339,712.2950883534061,697.9832798173809,641.3287399835725,54.11912406103023,55.412023903194445,56.45051722831054,57.16185971275608
2006-12-27,ASIANPAINT,EQ,716.8,725.0,730.0,715.0,715.0,715.35,718.07,5403,387971115000.0,4145.0,0.7672,717.9349853515625,713.9074890136719,697.8099951171876,638.8420007324219,715.9498674174895,712.5860299945995,698.6643267102655,642.0652696910588,52.21247978886163,54.29115891395957,55.72362452329359,56.65551129478653
2006-12-28,ASIANPAINT,EQ,715.35,715.65,739.8,715.05,739.5,725.3,723.29,7536,545069205000.0,6518.0,0.8649,719.0849853515625,715.0399871826172,699.1489953613282,639.1910006713867,717.6498893039402,713.7968831182537,699.708862438999,642.8934758413266,62.43035294509488,60.23523488033554,59.48272447788908,59.21980417510172
2006-12-29,ASIANPAINT,EQ,725.3,723.0,742.25,720.35,735.0,736.5,733.11,15535,1138893460000.0,13491.0,0.8684000000000001,720.7249877929687,716.2124877929688,700.7749951171875,639.5690005493165,721.0771821577691,715.959084726039,701.1516521472735,643.8248840419104,70.43542227485162,65.65011659395626,63.17766396740211,61.84806493887088
2007-01-02,ASIANPAINT,EQ,736.5,744.0,749.0,737.0,742.0,740.6,744.11,13941,1037364160000.0,4553.0,0.3265999999999999,722.6499877929688,717.4874877929688,702.5899951171875,639.9730004882813,724.6267809628906,718.3058362365056,702.6986452232995,644.7878202761794,72.82041016410243,67.40017781573425,64.42466875838188,62.75703468552927
2007-01-03,ASIANPAINT,EQ,740.6,741.05,748.9,737.35,737.35,740.8,744.15,7515,559230470000.0,5425.0,0.7219,725.1999877929687,718.7549865722656,704.2489953613281,640.3820004272461,727.5673640229048,720.4481363847401,704.1928155201493,645.7431652265952,72.94021287006701,67.48720245445439,64.48627398442378,62.80176003457501
2007-01-04,ASIANPAINT,EQ,740.8,733.0,754.9,732.0,750.0,749.35,745.54,14425,1075437240000.0,11782.0,0.8168000000000001,727.5249877929688,719.9874847412109,705.9879943847657,640.8107504272461,731.5278388525471,723.2006924991399,705.9636845423372,646.7740787625091,77.67298781669354,71.04545974071216,67.04754026849533,64.67758423113642
2007-01-05,ASIANPAINT,EQ,749.35,753.45,753.45,737.3,750.0,748.85,748.45,4962,371380960000.0,3504.0,0.7062,730.6749877929688,721.4624847412109,707.7279943847657,641.2087503051757,734.677318258618,725.6434813645493,707.6454998773803,647.7897593279165,76.78939986958223,70.55913601786786,66.75193229554276,64.48087333389434
2007-01-08,ASIANPAINT,EQ,748.85,748.0,748.0,726.0,735.0,728.75,730.6,25155,1837813970000.0,24274.0,0.965,731.9599853515625,722.9449859619141,708.9959948730469,641.5300003051758,733.5996240297783,725.9393402822113,708.4731273331694,648.5953338619671,50.7038991388492,54.42923892532572,56.278467422697545,57.24100509459176
2007-01-09,ASIANPAINT,EQ,728.75,725.0,738.45,720.0,720.0,720.05,721.88,10670,770248415000.0,9275.0,0.8693000000000001,732.2349853515625,723.8474853515625,709.943994140625,641.8147503662109,731.1360538049038,725.3784495689501,708.9271218610047,649.3063254433702,43.507163800867424,49.18786296786232,52.53246584056355,54.500997351319405
2007-01-10,ASIANPAINT,EQ,720.05,721.2,730.0,720.0,720.0,720.65,721.86,6686,482634880000.0,4906.0,0.7338,732.6199890136719,724.7524871826172,711.0119946289062,642.0637506103516,729.2295030065691,724.9281233637228,709.3868435297521,650.0162129953175,44.12254077404624,49.54871393213861,52.76017534862429,54.655860063042645
2007-01-11,ASIANPAINT,EQ,720.65,748.0,748.0,717.0,721.0,727.9,726.61,3933,285777105000.0,2131.0,0.5418000000000001,733.8749938964844,725.9049896240234,712.1949951171875,642.5137506103515,728.9877796261133,725.2111615589932,710.1128506232545,650.7911762930165,51.32912965329746,53.81640594243879,55.47026791214376,56.506217654386646
2007-01-12,ASIANPAINT,EQ,727.9,739.0,744.0,700.0,700.0,713.7,731.97,13535,990728015000.0,9904.0,0.7317,732.7149963378906,725.8999908447265,712.5809948730468,642.7575006103516,726.2081855499165,724.1148616207112,710.2535236265398,651.4171348593252,39.970296907931846,45.66807071572047,49.61642183129439,52.19098735701654
2007-01-15,ASIANPAINT,EQ,713.7,740.0,847.9,719.0,770.0,780.0,769.64,55291,4255415560000.0,28627.0,0.5178,737.0649963378906,728.8949920654297,714.3469946289063,643.3540005493164,735.9885154499316,729.4372557520719,712.988679562754,652.6965663532624,72.23902242511092,69.1526097181577,66.79529547628373,65.0737214156009
2007-01-16,ASIANPAINT,EQ,780.0,789.9,801.0,760.0,789.9,788.3,789.32,36428,2875330685000.0,23506.0,0.6453,741.8349975585937,732.2424926757812,716.2699938964844,644.0652505493164,745.4996922395746,735.0432302321573,715.942064199233,654.0458541287818,74.19279126848193,70.85122826061455,68.21964861570387,66.25143802836908
